8501,0,0.16258835792541504,0
8502,0,0.15935945510864258,0
8503,0,0.1605691909790039,0
8504,0,0.14330840110778809,0
8505,0,0.13662934303283691,0
8506,0,0.13466763496398926,0
8507,0,0.15678095817565918,0
8508,0,0.18350601196289062,0
8509,0,0.16652512550354004,0
8510,0,0.14530253410339355,0
8511,0,0.14983606338500977,0
8512,0,0.1482236385345459,0
8513,0,0.14636802673339844,0
8514,0,0.14564299583435059,0
8515,0,0.14686155319213867,0
8516,0,0.14429402351379395,0
8517,0,0.1406559944152832,0
8518,0,0.1486341953277588,0
8519,0,0.15028142929077148,0
8520,0,0.16521263122558594,0
8521,0,0.14750981330871582,0
8522,0,0.14941906929016113,0
8523,0,0.15957355499267578,0
8524,0,0.14863872528076172,0
8525,0,0.141585111618042,0
8526,0,0.13472294807434082,0
8527,0,0.13568353652954102,0
8528,0,0.13522076606750488,0
8529,0,0.14771747589111328,0
8530,0,0.14795923233032227,0
8531,0,0.14805293083190918,0
8532,0,0.1436150074005127,0
8533,0,0.14261865615844727,0
8534,0,0.14165186882019043,0
8535,0,0.1436014175415039,0
8536,0,0.14515066146850586,0
8537,0,0.13570380210876465,0
8538,0,0.14580345153808594,0
8539,0,0.14238357543945312,0
8540,0,0.14963269233703613,0
8541,0,0.15734052658081055,0
8542,0,0.1667490005493164,0
8543,0,0.21030545234680176,0
8544,0,0.14742755889892578,0
8545,0,0.15750551223754883,0
8546,0,0.1399223804473877,0
8547,0,0.14159393310546875,0
8548,0,0.14162325859069824,0
8549,0,0.15145182609558105,0
8550,0,0.16301727294921875,0
8551,0,0.16154146194458008,0
8552,0,0.14580893516540527,0
8553,0,0.15334606170654297,0
8554,0,0.1457972526550293,0
8555,0,0.16104936599731445,0
8556,0,0.14508485794067383,0
8557,0,0.1716141700744629,0
8558,0,0.18099403381347656,0
8559,0,0.14136958122253418,0
8560,0,0.13666415214538574,0
8561,0,0.1391434669494629,0
8562,0,0.1437075138092041,0
8563,0,0.17955422401428223,0
8564,0,0.1466069221496582,0
8565,0,0.1561126708984375,0
8566,0,0.14730596542358398,0
8567,0,0.14510822296142578,0
8568,0,0.14473199844360352,0
8569,0,0.16107416152954102,0
8570,0,0.19909191131591797,0
8571,0,0.14660859107971191,0
8572,0,0.1546165943145752,0
8573,1,0.44088101387023926,10
8574,1,1.514493703842163,19
8575,1,0.3491039276123047,28
8576,1,0.37186431884765625,0
8577,1,0.5468852519989014,1
8578,1,0.31111907958984375,10
8579,1,0.8657064437866211,19
8580,1,0.44556403160095215,28
8581,1,0.36837005615234375,0
8582,1,1.0115256309509277,3
8583,1,0.5497744083404541,12
8584,1,0.31561970710754395,21
8585,1,0.3846278190612793,5
8586,1,1.2708795070648193,0
8587,1,0.37303614616394043,3
8588,1,0.3475635051727295,12
