1,1,0.1536
2,1,0.0738
3,1,0.1107
4,1,0.0588
5,1,0.0605
6,1,0.2055
7,1,0.0898
8,1,0.0908
9,1,0.1247
10,1,0.0698
11,1,0.1236
12,1,0.1127
13,1,0.1346
14,1,0.1487
15,1,0.1177
16,1,0.0875
17,1,0.0917
18,1,0.0957
19,1,0.0878
20,1,0.1057
21,1,0.1656
22,1,0.2144
23,1,0.0868
24,1,0.1656
25,1,0.1406
26,1,0.0499
27,1,0.0458
28,1,0.0675
29,1,0.0559
30,1,0.0549
31,1,0.0778
32,1,0.0459
33,1,0.0559
34,1,0.0738
35,1,0.0648
36,1,0.0539
37,1,0.0917
38,1,0.0506
39,1,0.0887
40,1,0.0738
41,1,0.0748
42,1,0.0748
43,1,0.1127
44,1,0.0639
45,1,0.0788
46,1,0.0838
47,1,0.0705
48,1,0.1127
49,1,0.1008
50,1,0.0748
51,1,0.01
52,1,0.01
53,1,0.011
54,1,0.014
55,1,0.014
56,1,0.013
57,1,0.0139
58,1,0.013
59,1,0.013
60,1,0.013
61,1,0.014
62,1,0.012
63,1,0.012
64,1,0.012
65,1,0.0129
66,1,0.013
67,1,0.012
68,1,0.014
69,1,0.014
70,1,0.014
71,1,0.015
72,1,0.015
73,1,0.0299
74,1,0.0529
75,1,0.0499
76,1,0.0868
77,1,0.1496
78,1,0.1267
79,1,0.0786
80,1,0.0549
81,1,0.1184
82,1,0.1356
83,1,0.1336
84,1,0.1366
85,1,0.292
86,1,0.1227
87,1,0.1157
88,1,0.1417
89,1,0.1457
90,1,0.0838
91,1,0.1005
92,1,0.1107
93,1,0.0908
94,1,0.0928
95,1,0.0817
96,1,0.2044
97,1,0.1117
98,1,0.1344
99,1,0.1466
100,1,0.0708
101,1,0.1015
102,1,0.0549
103,1,0.0618
104,1,0.0698
105,1,0.0788
106,1,0.0518
107,1,0.0578
108,1,0.0568
109,1,0.0479
110,1,0.0808
111,1,0.0489
112,1,0.1336
113,1,0.1077
114,1,0.1137
115,1,0.1217
116,1,0.1416
117,1,0.1245
118,1,0.0918
119,1,0.0885
120,1,0.1237
121,1,0.0988
122,1,0.0878
123,1,0.1236
124,1,0.0629
125,1,0.0958
126,1,0.01
127,1,0.009
128,1,0.01
129,1,0.0149
130,1,0.015
131,1,0.014
132,1,0.015
133,1,0.015
134,1,0.014
135,1,0.0818
136,1,0.0479
137,1,0.0578
138,1,0.0399
139,1,0.0996
140,1,0.0399
141,1,0.0785
142,1,0.0858
143,1,0.0619
144,1,0.0265
145,1,0.1067
146,1,0.0818
147,1,0.0657
148,1,0.0877
149,1,0.0826
150,1,0.0898
151,1,0.1274
152,1,0.0978
153,1,0.1256
154,1,0.1087
155,1,0.0688
156,1,0.0698
157,1,0.1297
158,1,0.1856
159,1,0.1563
160,1,0.0878
161,1,0.2451
162,1,0.1097
163,1,0.1057
164,1,0.1376
165,1,0.0708
166,1,0.0977
167,1,0.1095
168,1,0.1294
169,1,0.1177
170,1,0.1247
171,1,0.1047
172,1,0.2394
173,1,0.1933
174,1,0.1266
175,1,0.1414
176,1,0.2184
177,1,0.0928
178,1,0.1117
179,1,0.0259
180,1,0.0539
181,1,0.0379
182,1,0.0549
183,1,0.0638
184,1,0.0738
185,1,0.0678
186,1,0.0698
187,1,0.0928
188,1,0.0998
189,1,0.1127
190,1,0.1486
191,1,0.1015
192,1,0.0888
193,1,0.0618
194,1,0.1111
195,1,0.0748
196,1,0.1287
197,1,0.1007
198,1,0.0988
199,1,0.1053
200,1,0.1376
201,1,0.0598
202,1,0.0317
203,1,0.0469
204,1,0.014
205,1,0.014
206,1,0.014
207,1,0.014
208,1,0.0249
209,1,0.0678
210,1,0.1175
211,1,0.0619
212,1,0.0658
213,1,0.0728
214,1,0.0808
215,1,0.0708
216,1,0.0489
217,1,0.0379
218,1,0.0958
219,1,0.1302
220,1,0.0838
221,1,0.0715
222,1,0.0479
223,1,0.0918
224,1,0.1087
225,1,0.0928
226,1,0.1476
227,1,0.1104
228,1,0.1316
229,1,0.0948
230,1,0.0818
231,1,0.1057
232,1,0.1217
233,1,0.2274
234,1,0.1167
235,1,0.1476
236,1,0.1995
237,1,0.1176
238,1,0.1057
239,1,0.0906
240,1,0.1107
241,1,0.1137
242,1,0.1247
243,1,0.0997
244,1,0.1137
245,1,0.1087
246,1,0.1546
247,1,0.1406
248,1,0.1385
249,1,0.1376
250,1,0.1413
251,1,0.0738
252,1,0.0678
253,1,0.0957
254,1,0.0646
255,1,0.0429
256,1,0.0409
257,1,0.0758
258,1,0.0858
259,1,0.0896
260,1,0.0698
261,1,0.0499
262,1,0.1134
263,1,0.1237
264,1,0.0933
265,1,0.0718
266,1,0.0996
267,1,0.0748
268,1,0.0987
269,1,0.1466
270,1,0.0877
271,1,0.0967
272,1,0.1028
273,1,0.1386
274,1,0.1596
275,1,0.1756
276,1,0.0259
277,1,0.0499
278,1,0.0529
279,1,0.015
280,1,0.014
281,1,0.013
282,1,0.0459
283,1,0.0785
284,1,0.0598
285,1,0.0758
286,1,0.0578
287,1,0.1007
288,1,0.0818
289,1,0.0898
290,1,0.0997
291,1,0.0958
292,1,0.1197
293,1,0.0947
294,1,0.0768
295,1,0.1047
296,1,0.0828
297,1,0.1347
298,1,0.1084
299,1,0.1187
300,1,0.1087
301,1,0.1297
302,1,0.1167
303,1,0.1147
304,1,0.0329
305,1,0.0957
306,1,0.0738
307,1,0.1337
308,1,0.1057
309,1,0.1316
310,1,0.1812
311,1,0.2211
312,1,0.2191
313,1,0.1377
314,1,0.1374
315,1,0.1396
316,1,0.2015
317,1,0.1433
318,1,0.1184
319,1,0.1347
320,1,0.1755
321,1,0.1197
322,1,0.1366
323,1,0.1805
324,1,0.1695
325,1,0.1669
326,1,0.1102
327,1,0.1017
328,1,0.1333
329,1,0.0399
330,1,0.0668
331,1,0.0798
332,1,0.0349
333,1,0.0669
334,1,0.0359
335,1,0.1067
336,1,0.1207
337,1,0.0788
338,1,0.0808
339,1,0.1037
340,1,0.0918
341,1,0.1341
342,1,0.0847
343,1,0.1383
344,1,0.1436
345,1,0.0977
346,1,0.0997
347,1,0.0957
348,1,0.1336
349,1,0.1255
350,1,0.2241
351,1,0.0499
352,1,0.0349
353,1,0.0977
354,1,0.0188
355,1,0.0189
356,1,0.016
357,1,0.0479
358,1,0.0588
359,1,0.0795
360,1,0.0469
361,1,0.0798
362,1,0.0449
363,1,0.0868
364,1,0.0858
365,1,0.0982
366,1,0.0848
367,1,0.1092
368,1,0.1506
369,1,0.1317
370,1,0.1025
371,1,0.1543
372,1,0.1386
373,1,0.1028
374,1,0.0746
375,1,0.0938
376,1,0.1057
377,1,0.1227
378,1,0.1297
379,1,0.0479
380,1,0.2015
381,1,0.1097
382,1,0.1356
383,1,0.1596
384,1,0.1194
385,1,0.1586
386,1,0.1426
387,1,0.0748
388,1,0.1337
389,1,0.1216
390,1,0.1177
391,1,0.1723
392,1,0.1443
393,1,0.1274
394,1,0.1483
395,1,0.1174
396,1,0.3172
397,1,0.1307
