161,1,0.3535,25
162,1,0.33,34
163,1,0.3188,43
164,1,0.3392,48
165,1,0.4121,39
166,1,0.3573,30
167,1,0.4425,21
168,1,1.0156,12
169,1,0.3534,3
170,1,0.2793,0
171,1,0.2753,0
172,1,0.2606,0
173,0,0.0973,0
174,0,0.0977,0
175,0,0.1035,0
176,1,0.2102,58
177,1,0.2591,49
178,1,0.3041,40
179,1,0.2593,0
180,1,0.2623,0
181,1,0.2698,0
182,1,0.2713,0
183,1,0.2618,0
184,1,0.2602,0
185,1,0.2708,0
186,1,0.3375,2
187,1,0.296,11
188,1,0.3005,20
189,1,0.3534,29
190,1,0.2999,38
191,1,0.3172,47
192,1,0.3596,44
193,1,0.3317,35
194,1,0.3705,26
195,1,0.5016,17
196,1,0.6629,8
197,1,0.3976,0
198,1,0.1875,0
199,1,0.2124,9
200,1,0.1646,18
201,1,0.2792,0
202,1,0.2831,4
203,1,0.2818,13
204,1,0.3351,10
205,1,1.3872,1
206,1,0.3022,0
207,1,0.2663,0
208,1,0.2784,0
209,1,0.2663,0
210,1,0.2698,0
211,1,0.2612,0
212,1,0.2693,0
213,1,0.2653,0
214,1,0.2598,0
215,1,0.3032,8
216,1,2.1314,17
217,1,0.2748,26
218,1,0.3796,35
219,1,0.3191,44
220,1,0.3743,46
221,1,0.4332,37
222,1,0.3891,28
223,1,0.1157,0
224,1,0.1132,0
225,1,0.1194,0
226,1,0.2533,26
227,1,0.2414,17
228,1,1.9221,8
229,1,0.2673,0
230,1,0.3006,0
231,1,0.2773,0
232,1,0.3207,0
233,1,0.3314,2
234,1,0.3625,11
235,1,0.3265,20
236,1,0.3481,29
237,1,0.5983,38
238,1,0.3042,47
239,1,0.4735,55
240,1,0.5182,46
241,1,0.5284,37
242,1,1.029,28
243,1,0.3995,19
244,1,0.3833,10
245,1,0.7606,1
246,1,0.2728,0
247,1,0.2763,0
248,0,0.1017,0
249,0,0.0992,0
250,0,0.1016,0
251,1,0.875,64
252,1,0.2384,55
253,1,0.2265,46
254,1,0.2768,0
255,1,0.2619,0
256,1,0.2623,0
257,1,0.2663,0
258,1,0.2613,0
259,1,0.2648,0
260,1,0.3868,0
261,1,0.3008,7
262,1,0.3311,16
263,1,0.6467,25
264,1,0.8558,34
265,1,0.3457,43
266,1,0.2952,52
267,1,0.3241,50
268,1,0.5681,41
269,1,0.4426,32
270,1,0.3231,23
271,1,0.3687,14
272,1,0.3449,5
273,1,0.1885,6
274,1,1.4428,15
275,1,0.1643,24
276,1,0.3032,4
277,1,0.276,13
278,1,0.2942,22
279,1,0.5037,14
280,1,0.3139,5
281,1,0.3122,0
282,1,0.2688,0
283,1,0.261,0
284,1,0.2623,0
285,1,0.2648,0
286,1,0.2732,0
287,1,0.3147,0
288,1,0.2793,0
289,1,0.2653,8
290,1,0.2593,17
291,1,0.266,26
292,1,0.2613,35
293,1,0.261,44
294,1,0.2593,53
295,1,0.3296,50
296,1,0.5142,41
297,1,0.3647,32
298,1,0.1078,0
299,1,0.1087,0
300,1,0.1287,5
301,1,0.7323,33
302,1,1.7842,24
303,1,0.2538,15
304,1,0.2659,0
305,1,0.2833,0
306,1,0.2779,0
307,1,0.3401,0
308,1,0.3132,6
309,1,0.3141,15
310,1,0.311,24
311,1,0.3316,33
312,1,0.3132,42
313,1,0.334,51
314,1,0.3318,60
315,1,0.3456,53
316,1,0.3554,44
317,1,1.4168,35
318,1,0.3815,26
319,1,0.3887,17
320,1,0.3531,8
321,1,0.4009,0
322,1,0.2663,0
323,0,0.0962,0
324,0,0.0992,0
325,0,0.1012,0
326,1,0.2,69
327,1,1.0293,60
328,1,0.2343,51
329,1,0.2798,0
330,1,0.2738,0
331,1,0.2862,0
332,1,0.2769,0
333,1,0.2738,0
334,1,0.346,0
335,1,0.3111,4
336,1,0.3174,13
337,1,0.3102,22
338,1,0.3341,31
339,1,0.3112,40
340,1,0.3381,49
341,1,0.3048,58
342,1,0.4176,55
343,1,0.3994,46
344,1,0.9301,37
345,1,0.392,28
346,1,1.0213,19
347,1,2.5931,10
348,0,0.0992,0
349,0,0.1002,0
350,0,0.1072,0
351,1,0.3112,12
352,1,0.2819,21
353,1,0.2813,30
354,1,0.3794,16
355,1,0.3171,7
356,1,0.3444,0
357,1,0.2684,0
358,1,0.272,0
359,1,0.2603,0
360,1,0.2692,0
361,1,0.2663,0
362,1,0.2713,0
363,1,0.2633,7
364,1,0.2723,16
365,1,0.2662,25
366,1,0.2672,34
367,1,0.2643,43
368,1,0.2659,52
369,1,0.2673,61
370,1,0.3506,52
371,1,0.3331,43
372,1,0.3385,34
373,1,0.1122,0
374,1,0.4204,3
375,1,0.9743,12
376,1,0.2404,40
377,1,0.2469,31
378,1,0.2133,22
379,0,0.0863,0
380,1,0.2043,0
381,1,0.216,8
382,1,0.2413,17
383,1,0.2942,26
384,1,0.2562,35
385,1,0.2041,44
386,1,0.207,53
387,1,0.4316,62
388,1,0.2146,71
389,1,0.3411,80
390,1,0.2133,89
391,1,0.2126,98
392,1,0.2045,107
393,1,0.2089,116
394,1,0.1989,125
395,0,0.1008,0
396,0,0.0983,0
397,0,0.0993,0
398,1,0.2583,73
399,1,0.2185,64
400,1,0.2074,55
401,1,0.1277,0
402,1,0.1601,0
403,1,0.2551,0
404,1,0.1948,0
405,1,0.2017,8
406,1,0.2006,17
407,1,0.1975,26
408,1,0.3276,35
409,1,0.1943,44
410,1,0.1952,53
411,1,0.1975,62
412,1,0.4069,71
413,1,0.2264,80
414,1,0.2399,89
415,1,0.3175,98
416,1,0.1885,107
417,0,0.1013,0
418,0,0.0973,0
419,0,0.0983,0
420,1,0.2718,20
421,1,0.2633,29
422,1,0.2711,38
423,0,0.0855,0
424,1,0.1795,0
425,1,0.1576,0
426,1,0.1625,0
427,1,0.1606,0
428,1,0.1705,0
429,1,0.1902,4
430,1,0.2035,13
431,1,0.2113,22
432,1,0.1945,31
433,1,0.2105,40
434,1,0.3072,49
435,1,0.199,58
436,1,0.1853,67
437,1,0.1982,76
438,1,0.2124,85
439,1,0.1725,0
440,1,0.1471,9
441,1,0.1636,18
442,1,0.2733,46
443,1,0.937,37
444,1,0.2119,28
445,0,0.1436,0
446,0,0.1466,0
447,0,0.1402,0
448,0,0.1477,0
449,0,0.1436,0
450,0,0.1496,0
451,0,0.1427,0
452,0,0.1459,0
453,0,0.1486,0
454,0,0.1476,0
455,0,0.1432,0
456,0,0.1506,0
457,0,0.1417,0
458,0,0.1008,0
459,0,0.0983,0
460,0,0.0982,0
461,1,0.2264,77
462,1,0.2473,68
463,1,0.1995,59
464,1,0.2244,0
465,1,0.1872,3
466,1,0.2154,12
467,1,0.1775,21
468,1,0.2205,30
469,1,0.209,39
470,1,0.1735,48
471,1,0.2134,57
472,1,0.2321,66
473,1,0.1771,75
474,1,0.1836,84
475,1,0.2194,93
476,1,0.2054,102
477,0,0.1017,0
478,0,0.0988,0
479,0,0.1063,0
480,1,0.2783,28
481,1,0.2824,37
482,1,0.2812,46
483,1,0.1556,0
484,1,0.1546,0
485,1,0.1576,0
486,1,0.1746,2
487,1,0.1742,11
488,1,0.1945,20
489,1,0.1894,29
490,1,0.1616,38
491,1,0.2035,47
492,1,0.1708,56
493,1,0.1762,65
494,1,0.1895,74
495,1,0.1775,83
496,0,0.0957,0
497,0,0.1037,0
498,0,0.1012,0
499,1,0.2386,53
500,1,0.2483,44
501,1,0.2849,35
502,0,0.1396,0
503,0,0.1417,0
504,0,0.1376,0
505,0,0.1426,0
506,0,0.1436,0
507,0,0.1466,0
508,0,0.1376,0
509,0,0.1425,0
510,0,0.1411,0
511,0,0.1406,0
512,0,0.1396,0
513,0,0.1037,0
514,0,0.1052,0
515,0,0.1023,0
516,1,0.7555,80
517,1,0.2298,71
518,1,0.255,62
519,1,0.1776,6
520,1,0.2109,15
521,1,0.176,24
522,1,0.1636,33
523,1,0.1643,42
524,1,0.2162,51
525,1,0.2616,60
526,1,0.2311,69
527,1,0.1811,78
528,1,0.1941,87
529,1,0.1738,96
530,0,0.1018,0
531,0,0.0975,0
532,0,0.0998,0
533,1,0.5165,110
534,1,0.2832,101
535,1,0.27,92
536,1,0.1496,0
537,1,0.1653,0
538,1,0.1665,7
539,1,0.1767,16
540,1,0.1975,25
541,1,0.2185,34
542,1,0.1591,43
543,1,0.1835,52
544,1,0.1666,61
545,1,0.1875,70
546,1,0.1786,79
547,0,0.1008,0
548,0,0.0968,0
549,0,0.0987,0
550,1,1.3146,59
551,1,0.2449,50
552,1,0.9966,41
553,0,0.1357,0
554,0,0.1326,0
555,0,0.1401,0
556,0,0.1343,0
557,0,0.1413,0
558,0,0.1397,0
559,0,0.1372,0
560,0,0.1396,0
561,0,0.1356,0
562,0,0.1326,0
563,0,0.1347,0
564,0,0.0988,0
565,0,0.1047,0
566,0,0.0956,0
567,1,0.2292,83
568,1,1.3209,74
569,1,2.0314,65
570,0,0.1326,0
571,0,0.1376,0
572,0,0.1347,0
573,0,0.1376,0
574,0,0.1436,0
575,0,0.1426,0
576,0,0.1356,0
577,0,0.1351,0
578,0,0.1376,0
579,0,0.1407,0
580,0,0.1324,0
581,0,0.1018,0
582,0,0.1003,0
583,0,0.1013,0
584,1,0.9612,110
585,1,0.222,101
586,1,0.2415,92
587,1,0.1432,0
588,1,0.1422,10
589,1,0.1401,19
590,1,0.1646,28
591,1,0.1516,37
592,1,0.1583,46
593,1,0.1462,55
594,1,0.1482,64
595,1,0.1403,73
596,1,0.1406,82
597,1,0.1446,91
598,0,0.0975,0
599,0,0.0977,0
600,0,0.0933,0
601,1,0.1482,73
602,1,0.1384,64
603,1,0.1436,55
604,0,0.1306,0
605,0,0.1307,0
606,0,0.1316,0
607,0,0.137,0
608,0,0.1287,0
609,0,0.1334,0
610,0,0.1297,0
611,0,0.1316,0
612,0,0.1337,0
613,0,0.1372,0
614,0,0.1366,0
615,0,0.0968,0
616,0,0.0997,0
617,0,0.0973,0
618,1,0.1566,94
619,1,0.1417,85
620,1,0.1464,76
621,0,0.1237,0
622,0,0.1267,0
623,0,0.1287,0
624,0,0.1346,0
625,0,0.1252,0
626,0,0.1326,0
627,0,0.1257,0
628,0,0.1342,0
629,0,0.1302,0
630,0,0.1342,0
631,0,0.1418,0
632,0,0.0972,0
633,0,0.0957,0
634,0,0.0997,0
635,1,0.1576,116
636,1,0.1556,107
637,1,0.1546,98
638,0,0.1416,0
639,0,0.1302,0
640,0,0.1246,0
641,0,0.1262,0
642,0,0.1232,0
643,0,0.1239,0
644,0,0.1235,0
645,0,0.1257,0
646,0,0.1263,0
647,0,0.1297,0
648,0,0.1254,0
649,0,0.0928,0
650,0,0.0939,0
651,0,0.0947,0
652,0,0.1356,0
653,0,0.1303,0
654,0,0.1348,0
655,0,0.1277,0
656,0,0.1323,0
657,0,0.1297,0
658,0,0.1287,0
659,0,0.1304,0
660,0,0.1259,0
661,0,0.1285,0
662,0,0.1295,0
663,0,0.1337,0
664,0,0.1024,0
665,0,0.0968,0
666,0,0.0979,0
667,0,0.1482,0
668,0,0.1414,0
669,0,0.1426,0
670,0,0.122,0
671,0,0.1223,0
672,0,0.1278,0
673,0,0.1233,0
674,0,0.1262,0
675,0,0.1247,0
676,0,0.1247,0
677,0,0.1247,0
678,0,0.1217,0
679,0,0.0948,0
680,0,0.0958,0
681,0,0.0947,0
682,0,0.1476,0
683,0,0.1501,0
684,0,0.1471,0
685,0,0.1205,0
686,0,0.1196,0
687,0,0.1227,0
688,0,0.1262,0
689,0,0.1292,0
690,0,0.1287,0
691,0,0.1257,0
692,0,0.1217,0
693,0,0.1237,0
694,0,0.0974,0
695,0,0.0977,0
696,0,0.0925,0
697,0,0.1356,0
698,0,0.1317,0
699,0,0.1336,0
700,0,0.1237,0
701,0,0.1276,0
702,0,0.1326,0
703,0,0.1257,0
704,0,0.1244,0
705,0,0.1297,0
706,0,0.1214,0
707,0,0.1247,0
708,0,0.1252,0
709,0,0.0977,0
710,0,0.1024,0
711,0,0.0977,0
712,0,0.1529,0
713,0,0.1466,0
714,0,0.1441,0
715,0,0.1336,0
716,0,0.1287,0
717,0,0.1235,0
718,0,0.1197,0
719,0,0.1257,0
720,0,0.1267,0
721,0,0.1262,0
722,0,0.1217,0
723,0,0.1257,0
724,0,0.0948,0
725,0,0.0918,0
726,0,0.0983,0
727,0,0.1436,0
728,0,0.1496,0
729,0,0.1526,0
730,0,0.1431,0
731,0,0.1197,0
732,0,0.1228,0
733,0,0.1237,0
734,0,0.1263,0
735,0,0.1207,0
736,0,0.1207,0
737,0,0.1197,0
738,0,0.1252,0
739,0,0.1003,0
740,0,0.1107,0
741,0,0.1037,0
742,0,0.1364,0
743,0,0.1396,0
744,0,0.1413,0
745,0,0.1436,0
746,0,0.1297,0
747,0,0.1237,0
748,0,0.1277,0
749,0,0.1233,0
750,0,0.1246,0
751,0,0.1237,0
752,0,0.1234,0
753,0,0.1257,0
754,0,0.0963,0
755,0,0.1062,0
756,0,0.0928,0
757,0,0.1423,0
758,0,0.1386,0
759,0,0.1386,0
760,0,0.1197,0
761,0,0.1204,0
762,0,0.1222,0
763,0,0.1227,0
764,0,0.1221,0
765,0,0.1347,0
766,0,0.1256,0
767,0,0.1217,0
768,0,0.1202,0
769,0,0.0928,0
770,0,0.0937,0
771,0,0.0977,0
772,0,0.1446,0
773,0,0.141,0
774,0,0.1408,0
775,0,0.1179,0
776,0,0.1191,0
777,0,0.1209,0
778,0,0.1167,0
779,0,0.1228,0
780,0,0.1242,0
781,0,0.1177,0
782,0,0.1243,0
783,0,0.1227,0
784,0,0.0937,0
785,0,0.0937,0
786,0,0.0918,0
787,1,0.1955,7
788,1,0.1735,0
789,1,0.1979,0
790,1,0.2839,0
791,1,0.303,0
792,1,0.2889,0
793,1,0.2953,0
794,1,0.3481,0
795,1,0.3429,0
796,1,0.7877,5
797,1,0.3202,14
798,1,0.745,13
799,1,1.1455,4
800,1,0.3509,4
801,1,1.241,13
802,1,0.374,14
803,1,2.0728,5
804,1,0.4219,0
805,1,0.2718,0
806,1,0.2778,0
807,1,0.2723,0
808,1,0.2695,0
809,1,0.1725,7
810,1,0.1785,16
811,1,0.1556,25
812,1,0.508,9
813,1,0.4394,0
814,1,0.2683,8
815,1,0.2603,0
816,1,0.2543,0
817,1,0.2769,0
818,1,0.2623,0
819,1,0.2612,0
820,1,0.2599,0
821,1,0.2643,0
822,1,0.2936,0
823,1,0.2969,0
824,1,0.5841,6
825,1,0.3059,15
826,1,0.3739,12
827,1,0.3461,3
828,1,0.3441,5
829,1,0.3278,14
830,1,0.2958,14
831,1,0.2724,5
832,1,0.2629,0
833,1,0.2593,0
834,1,0.1145,0
835,1,0.1702,0
836,1,0.2952,6
837,1,0.2583,0
838,1,0.2623,0
839,1,0.2961,0
840,1,0.4408,1
841,1,0.3292,0
842,1,0.2666,0
843,1,0.2778,0
844,1,0.272,0
845,1,0.276,0
846,1,0.267,0
847,1,0.2633,0
848,1,0.2642,0
849,1,0.2827,0
850,1,0.2625,0
851,1,0.2618,0
852,1,0.2878,0
853,1,0.2798,9
854,1,0.3113,18
855,1,0.3291,9
856,1,0.3421,0
857,1,0.3083,8
858,1,2.8386,17
859,1,0.1132,0
860,1,0.1112,0
861,1,0.1117,0
862,1,0.2374,18
863,1,1.6064,9
864,1,0.7103,0
865,1,0.2819,0
866,1,0.2842,0
867,1,0.3138,0
868,1,0.2988,0
869,1,0.3294,0
870,1,0.377,5
871,1,0.3152,14
872,1,0.3332,23
873,1,0.3516,32
874,1,0.3247,41
875,1,0.368,45
876,1,0.3287,36
877,1,0.3212,27
878,1,0.3481,18
879,1,0.3648,9
880,1,0.3953,0
881,1,0.2679,0
882,1,0.2653,0
883,1,0.2643,0
884,0,0.0987,0
885,0,0.0987,0
886,0,0.1047,0
887,1,0.1546,58
888,1,0.1605,49
889,1,0.1536,40
890,1,0.262,0
891,1,0.2613,0
892,1,0.2693,0
893,1,0.2623,0
894,1,0.27,0
895,1,0.2739,0
896,1,0.2788,0
897,1,0.3078,0
898,1,0.2969,8
899,1,0.3002,17
900,1,0.3385,26
901,1,0.3792,35
902,1,0.3594,44
903,1,0.3147,42
904,1,0.4462,33
905,1,0.3102,24
906,1,0.3621,15
907,1,0.3097,6
908,1,0.2854,0
909,1,0.186,0
910,1,0.1674,8
911,1,0.39,17
912,1,0.2769,0
913,1,0.3137,0
914,1,0.3042,7
915,1,0.3577,10
916,1,0.3537,1
917,1,0.3773,0
918,1,0.2856,0
919,1,0.2744,0
920,1,0.2673,0
921,1,0.2719,0
922,1,0.2827,0
923,1,0.302,0
924,1,0.2803,0
925,1,0.2969,0
926,1,0.2852,4
927,1,0.3052,13
928,1,0.3058,22
929,1,0.2763,31
930,1,0.3481,40
931,1,0.3305,46
932,1,0.3891,37
933,1,0.3551,28
934,1,0.1117,0
935,1,0.1107,0
936,1,0.1167,0
937,1,0.2732,27
938,1,0.2468,18
939,1,0.2899,9
940,1,0.2759,0
941,1,0.278,0
942,1,0.2863,0
943,1,0.378,0
944,1,0.3441,2
945,1,0.3212,11
946,1,0.3641,20
947,1,0.3678,29
948,1,0.3172,38
949,1,0.4077,47
950,1,0.7096,53
951,1,0.3481,44
952,1,1.6411,35
953,1,1.2982,26
954,1,1.0831,17
955,1,0.463,8
956,1,0.2664,0
957,1,0.2693,0
958,1,0.269,0
959,0,0.1012,0
960,0,0.1107,0
961,0,0.1034,0
962,1,0.2424,64
963,1,0.1886,55
964,1,0.2513,46
965,1,0.2613,0
966,1,0.2683,0
967,1,0.2783,0
968,1,0.263,0
969,1,0.2639,0
970,1,0.2733,0
971,1,0.304,0
972,1,0.3377,6
973,1,0.3082,15
974,1,0.3397,24
975,1,0.4681,33
976,1,0.3222,42
977,1,0.9038,51
978,1,0.3487,49
979,1,0.3588,40
980,1,0.3255,31
981,1,0.3447,22
982,1,0.3984,13
983,1,0.3632,4
984,1,0.2325,6
985,1,0.1791,15
986,1,0.1734,24
987,1,0.2886,0
988,1,0.2767,8
989,1,0.2966,17
990,1,0.3587,15
991,1,0.5781,6
992,1,0.3661,0
993,1,0.2673,0
994,1,0.2673,0
995,1,0.2683,0
996,1,0.2673,0
997,1,0.2619,0
998,1,0.2663,0
999,1,0.2684,0
1000,1,0.2659,5
1001,1,0.2708,14
1002,1,0.262,23
1003,1,0.2747,32
1004,1,0.2654,41
1005,1,0.2703,50
1006,1,0.3296,51
1007,1,0.3908,42
1008,1,0.3457,33
1009,1,0.1145,0
1010,1,0.1127,0
1011,1,0.434,2
1012,1,0.209,34
1013,1,0.2523,25
1014,1,0.2523,16
1015,1,0.267,0
1016,1,0.2872,0
1017,1,0.2942,0
1018,1,0.349,0
1019,1,0.3408,6
1020,1,0.8838,15
1021,1,0.3062,24
1022,1,0.3071,33
1023,1,0.7733,42
1024,1,0.3103,51
1025,1,0.4424,60
1026,1,0.3361,51
1027,1,0.3267,42
1028,1,0.3856,33
1029,1,0.3686,24
1030,1,0.7196,15
1031,1,0.373,6
1032,1,0.2945,0
1033,1,0.2819,0
1034,0,0.1019,0
1035,0,0.1017,0
1036,0,0.1027,0
1037,1,0.2285,70
1038,1,0.2242,61
1039,1,1.0944,52
1040,1,0.2729,0
1041,1,0.265,0
1042,1,0.2659,0
1043,1,0.274,0
1044,1,0.2702,0
1045,1,0.286,0
1046,1,0.2889,3
1047,1,0.8209,12
1048,1,0.2812,21
1049,1,1.4652,30
1050,1,0.3441,39
1051,1,0.3052,48
1052,1,0.3014,57
1053,1,0.3557,54
1054,1,0.3351,45
1055,1,1.0856,36
1056,1,0.3573,27
1057,1,0.3428,18
1058,1,0.3847,9
1059,0,0.1007,0
1060,0,0.1017,0
1061,0,0.1027,0
1062,1,0.2985,8
1063,1,0.327,17
1064,1,0.2809,26
1065,1,0.3598,18
1066,1,0.3158,9
1067,1,0.3391,0
1068,1,0.2663,0
1069,1,0.2643,0
1070,1,0.2623,0
1071,1,0.2623,0
1072,1,0.2603,0
1073,1,0.2722,0
1074,1,0.2717,3
1075,1,0.2673,12
1076,1,0.2737,21
1077,1,0.2662,30
1078,1,0.2643,39
1079,1,0.2713,48
1080,1,0.2693,57
1081,1,0.5711,54
1082,1,0.3499,45
1083,1,0.3654,36
1084,1,0.1107,0
1085,1,0.182,1
1086,1,0.1127,10
1087,1,0.3363,41
1088,1,0.2083,32
1089,1,0.2561,23
1090,1,0.2932,0
1091,1,0.2922,0
1092,1,0.3072,0
1093,1,0.8085,0
1094,1,1.9154,9
1095,1,0.3725,18
1096,1,0.357,27
1097,1,0.3267,36
1098,1,0.4496,45
1099,1,0.3105,54
1100,1,0.3329,63
1101,1,0.408,57
1102,1,0.4089,48
1103,1,0.3949,39
1104,1,0.376,30
1105,1,0.3578,21
1106,1,1.0565,12
1107,1,0.373,3
1108,1,0.2727,0
1109,0,0.0998,0
1110,0,0.1027,0
1111,0,0.1087,0
1112,1,0.2554,75
1113,1,0.2073,66
1114,1,0.2154,57
1115,1,0.3428,0
1116,1,0.2844,0
1117,1,0.2736,0
1118,1,0.2765,0
1119,1,0.2707,0
1120,1,0.3859,0
1121,1,0.3284,7
1122,1,0.3441,16
1123,1,0.3127,25
1124,1,0.3456,34
1125,1,0.3347,43
1126,1,0.2912,52
1127,1,0.374,61
1128,1,0.3601,59
1129,1,0.3171,50
1130,1,0.3621,41
1131,1,0.8475,32
1132,1,0.393,23
1133,1,0.3371,14
1134,0,0.0957,0
1135,0,0.1016,0
1136,0,0.0992,0
1137,1,0.2796,16
1138,1,0.2678,25
1139,1,0.2713,34
1140,1,0.3191,20
1141,1,0.3526,11
1142,1,0.4178,2
1143,1,0.2992,0
1144,1,0.2693,0
1145,1,0.2673,0
1146,1,0.2748,0
1147,1,0.2673,0
1148,1,0.3406,1
1149,1,0.2998,10
1150,1,0.8727,19
1151,1,0.2976,28
1152,1,0.3526,37
1153,1,0.291,46
1154,1,0.2783,55
1155,1,0.3047,64
1156,1,0.3313,56
1157,1,0.8095,47
1158,1,0.8083,38
1159,1,0.1336,0
1160,1,0.4004,8
1161,1,0.1492,17
1162,1,0.2703,47
1163,1,0.3421,38
1164,1,0.2286,29
1165,0,0.0867,0
1166,0,0.1477,0
1167,0,0.1514,0
1168,0,0.1523,0
1169,0,0.1476,0
1170,0,0.151,0
1171,0,0.1489,0
1172,0,0.1462,0
1173,0,0.1506,0
1174,0,0.1526,0
1175,0,0.1466,0
1176,0,0.1516,0
1177,0,0.1466,0
1178,0,0.1501,0
1179,0,0.0973,0
1180,0,0.0977,0
1181,0,0.1089,0
1182,1,0.2372,79
1183,1,0.2623,70
1184,1,1.3311,61
1185,1,0.2227,0
1186,1,0.2172,0
1187,1,0.196,2
1188,1,0.1795,11
1189,1,0.2925,20
1190,1,0.1913,29
1191,1,0.1885,38
1192,1,0.1821,47
1193,1,0.2414,56
1194,1,0.6372,65
1195,1,0.2055,74
1196,1,0.1905,83
1197,1,0.1915,92
1198,1,0.212,101
1199,0,0.1048,0
1200,0,0.1008,0
1201,0,0.0989,0
1202,1,0.2714,23
1203,1,0.2678,32
1204,1,0.2763,41
1205,0,0.0915,0
1206,1,0.1526,0
1207,1,0.1546,0
1208,1,0.1566,0
1209,1,0.1506,0
1210,1,0.37,7
1211,1,0.1912,16
1212,1,0.181,25
1213,1,0.2002,34
1214,1,0.2026,43
1215,1,0.2184,52
1216,1,2.5758,61
1217,1,0.1834,70
1218,1,0.401,79
1219,1,0.1406,5
1220,1,0.1686,14
1221,1,0.1297,23
1222,1,0.4133,54
1223,1,0.241,45
1224,1,0.237,36
1225,0,0.1417,0
1226,0,0.1403,0
1227,0,0.1456,0
1228,0,0.1494,0
1229,0,0.1456,0
1230,0,0.1437,0
1231,0,0.1412,0
1232,0,0.1446,0
1233,0,0.1505,0
1234,0,0.1471,0
1235,0,0.1422,0
1236,0,0.1476,0
1237,0,0.1466,0
1238,0,0.0998,0
1239,0,0.0987,0
1240,0,0.0997,0
1241,1,0.2154,82
1242,1,1.8079,73
1243,1,0.2204,64
1244,1,0.1796,0
1245,1,0.1901,6
1246,1,0.251,15
1247,1,0.1994,24
1248,1,0.2191,33
1249,1,0.2484,42
1250,1,0.2429,51
1251,1,0.199,60
1252,1,0.1756,69
1253,1,0.2122,78
1254,1,0.1756,87
1255,1,0.1685,96
1256,1,0.1815,105
1257,0,0.1007,0
