1,690,300,100,500,171,1
2,690,300,100,500,180,1
3,690,300,100,500,189,1
4,820,300,100,500,135,2
5,820,300,100,500,144,2
6,820,300,100,500,153,2
7,820,300,100,500,162,2
8,820,300,100,500,171,2
9,820,300,100,500,180,2
10,820,300,100,500,189,2
11,820,300,100,500,198,2
12,820,300,100,500,207,2
13,820,300,100,500,216,2
14,820,300,100,500,225,2
15,950,300,100,500,171,3
16,950,300,100,500,180,3
17,950,300,100,500,189,3
18,690,372,100,500,171,4
19,690,372,100,500,180,4
20,690,372,100,500,189,4
21,820,372,100,500,135,5
22,820,372,100,500,144,5
23,820,372,100,500,153,5
24,820,372,100,500,162,5
25,820,372,100,500,171,5
26,820,372,100,500,180,5
27,820,372,100,500,189,5
28,820,372,100,500,198,5
29,820,372,100,500,207,5
30,820,372,100,500,216,5
31,820,372,100,500,225,5
32,950,372,100,500,171,6
33,950,372,100,500,180,6
34,950,372,100,500,189,6
35,690,445,100,500,171,7
36,690,445,100,500,180,7
37,690,445,100,500,189,7
38,820,445,100,500,135,8
39,820,445,100,500,144,8
40,820,445,100,500,153,8
41,820,445,100,500,162,8
42,820,445,100,500,171,8
43,820,445,100,500,180,8
44,820,445,100,500,189,8
45,820,445,100,500,198,8
46,820,445,100,500,207,8
47,820,445,100,500,216,8
48,820,445,100,500,225,8
49,950,445,100,500,171,9
50,950,445,100,500,180,9
51,950,445,100,500,189,9
