100,100,45,0,45,100.0,0.02
100,120,45,0,45,100.0,0.02
100,140,45,0,45,100.0,0.02
100,160,45,0,45,100.0,0.02
100,180,39,0,39,100.0,0.02
100,200,39,0,39,100.0,0.02
100,220,33,0,33,100.0,0.02
100,240,21,0,21,100.0,0.02
100,260,21,0,21,100.0,0.02
100,280,21,0,21,100.0,0.03
100,300,21,0,21,100.0,0.03
100,320,21,0,21,100.0,0.03
100,340,21,0,21,100.0,0.04
120,100,45,0,45,100.0,0.02
120,120,45,0,45,100.0,0.02
120,140,45,0,45,100.0,0.02
120,160,45,0,45,100.0,0.02
120,180,45,0,45,100.0,0.02
120,200,39,0,39,100.0,0.02
120,220,39,0,39,100.0,0.02
120,240,21,0,21,100.0,0.02
120,260,21,0,21,100.0,0.03
120,280,21,0,21,100.0,0.02
120,300,21,0,21,100.0,0.03
120,320,21,0,21,100.0,0.03
120,340,21,0,21,100.0,0.05
140,100,45,0,45,100.0,0.02
140,120,45,0,45,100.0,0.02
140,140,45,0,45,100.0,0.02
140,160,45,0,45,100.0,0.02
140,180,45,0,45,100.0,0.02
140,200,39,0,39,100.0,0.02
140,220,39,0,39,100.0,0.02
140,240,33,0,33,100.0,0.02
140,260,21,0,21,100.0,0.02
140,280,21,0,21,100.0,0.03
140,300,21,0,21,100.0,0.03
140,320,21,0,21,100.0,0.05
140,340,21,0,21,100.0,0.12
160,100,45,0,45,100.0,0.02
160,120,45,0,45,100.0,0.02
160,140,45,0,45,100.0,0.02
160,160,45,0,45,100.0,0.02
160,180,45,0,45,100.0,0.02
160,200,45,0,45,100.0,0.02
160,220,39,0,39,100.0,0.02
160,240,39,0,39,100.0,0.02
160,260,27,0,27,100.0,0.02
160,280,21,0,21,100.0,0.03
160,300,21,0,21,100.0,0.06
160,320,21,0,21,100.0,0.09
180,100,39,0,39,100.0,0.02
180,120,45,0,45,100.0,0.02
180,140,45,0,45,100.0,0.02
180,160,45,0,45,100.0,0.02
180,180,45,0,45,100.0,0.02
180,200,45,0,45,100.0,0.02
180,220,42,0,42,100.0,0.02
180,240,39,0,39,100.0,0.02
180,260,27,0,27,100.0,0.03
180,280,27,0,27,100.0,0.03
180,300,21,0,21,100.0,0.05
180,320,21,0,21,100.0,0.07
200,100,39,0,39,100.0,0.02
200,120,39,0,39,100.0,0.02
200,140,39,0,39,100.0,0.02
200,160,45,0,45,100.0,0.02
200,180,45,0,45,100.0,0.02
200,200,45,0,45,100.0,0.02
200,220,45,0,45,100.0,0.02
200,240,39,0,39,100.0,0.03
200,260,27,0,27,100.0,0.03
200,280,27,0,27,100.0,0.04
200,300,27,0,27,100.0,0.1
220,100,33,0,33,100.0,0.02
220,120,39,0,39,100.0,0.02
220,140,39,0,39,100.0,0.02
220,160,39,0,39,100.0,0.02
220,180,45,0,45,100.0,0.02
220,200,45,0,45,100.0,0.02
220,220,45,0,45,100.0,0.03
220,240,45,0,45,100.0,0.03
220,260,33,0,33,100.0,0.04
220,280,27,0,27,100.0,0.06
240,100,21,0,21,100.0,0.02
240,120,21,0,21,100.0,0.02
240,140,39,0,39,100.0,0.02
240,160,39,0,39,100.0,0.02
240,180,39,0,39,100.0,0.03
240,200,39,0,39,100.0,0.03
240,220,45,0,45,100.0,0.03
240,240,45,0,45,100.0,0.04
240,260,39,0,39,100.0,0.06
240,280,27,0,27,100.0,0.1
260,100,21,0,21,100.0,0.02
260,120,21,0,21,100.0,0.02
260,140,21,0,21,100.0,0.02
260,160,27,0,27,100.0,0.02
260,180,27,0,27,100.0,0.03
260,200,27,0,27,100.0,0.03
260,220,39,0,39,100.0,0.04
260,240,39,0,39,100.0,0.05
260,260,45,0,45,100.0,0.1
280,100,21,0,21,100.0,0.02
280,120,21,0,21,100.0,0.02
280,140,21,0,21,100.0,0.02
280,160,21,0,21,100.0,0.02
280,180,27,0,27,100.0,0.03
280,200,27,0,27,100.0,0.03
280,220,27,0,27,100.0,0.04
280,240,27,0,27,100.0,0.05
300,100,21,0,21,100.0,0.02
300,120,21,0,21,100.0,0.02
300,140,21,0,21,100.0,0.03
300,160,21,0,21,100.0,0.02
300,180,21,0,21,100.0,0.03
300,200,27,0,27,100.0,0.05
320,100,21,0,21,100.0,0.03
320,120,21,0,21,100.0,0.03
320,140,21,0,21,100.0,0.03
320,160,21,0,21,100.0,0.04
320,180,21,0,21,100.0,0.06
340,100,21,0,21,100.0,0.03
340,120,21,0,21,100.0,0.04
340,140,21,0,21,100.0,0.1
