100,360,36,15,51,70.59,0.93
100,380,26,25,51,50.98,1.67
100,400,18,27,45,40.0,2.23
100,420,14,25,39,35.9,2.56
100,440,11,28,39,28.21,2.96
100,460,7,29,36,19.44,3.83
100,480,2,25,27,7.41,5.08
100,500,0,27,27,0.0,6.56
100,520,0,27,27,0.0,9.25
100,540,0,27,27,0.0,10.61
100,560,0,21,21,0.0,11.67
100,580,0,21,21,0.0,12.31
100,600,0,21,21,0.0,13.68
120,360,33,18,51,64.71,1.25
120,380,23,28,51,45.1,2.05
120,400,17,34,51,33.33,2.7
120,420,12,27,39,30.77,3.02
120,440,9,30,39,23.08,3.69
120,460,6,30,36,16.67,4.62
120,480,1,26,27,3.7,6.37
120,500,1,26,27,3.7,7.37
120,520,0,27,27,0.0,10.34
120,540,0,21,21,0.0,11.69
120,560,0,21,21,0.0,12.54
120,580,0,21,21,0.0,13.18
120,600,0,21,21,0.0,13.99
140,360,23,28,51,45.1,2.03
140,380,18,33,51,35.29,2.68
140,400,15,36,51,29.41,3.09
140,420,9,30,39,23.08,3.62
140,440,6,30,36,16.67,4.53
140,460,3,27,30,10.0,5.6
140,480,1,26,27,3.7,7.43
140,500,0,27,27,0.0,10.68
140,520,0,21,21,0.0,11.43
140,540,0,21,21,0.0,12.23
140,560,0,21,21,0.0,13.52
140,580,0,21,21,0.0,14.6
140,600,0,21,21,0.0,15.3
160,340,36,15,51,70.59,1.12
160,360,20,31,51,39.22,2.35
160,380,14,37,51,27.45,3.14
160,400,11,40,51,21.57,3.73
160,420,8,31,39,20.51,4.14
160,440,3,27,30,10.0,5.34
160,460,1,29,30,3.33,6.46
160,480,1,26,27,3.7,8.1
160,500,0,21,21,0.0,11.37
160,520,0,21,21,0.0,11.78
160,540,0,21,21,0.0,13.52
160,560,0,21,21,0.0,14.24
160,580,0,21,21,0.0,15.41
160,600,0,21,21,0.0,16.71
180,340,25,26,51,49.02,2.01
180,360,14,37,51,27.45,3.07
180,380,12,39,51,23.53,3.55
180,400,9,42,51,17.65,4.26
180,420,7,32,39,17.95,4.64
180,440,2,28,30,6.67,6.16
180,460,1,29,30,3.33,7.28
180,480,0,21,21,0.0,8.96
180,500,0,21,21,0.0,12.3
180,520,0,21,21,0.0,13.77
180,540,0,21,21,0.0,14.83
180,560,0,21,21,0.0,15.59
180,580,0,21,21,0.0,16.79
180,600,0,21,21,0.0,18.1
200,320,32,19,51,62.75,1.49
200,340,16,35,51,31.37,2.95
200,360,13,38,51,25.49,3.46
200,380,7,44,51,13.73,4.36
200,400,6,45,51,11.76,4.86
200,420,4,35,39,10.26,5.77
200,440,1,29,30,3.33,6.93
200,460,0,24,24,0.0,8.92
200,480,0,21,21,0.0,12.44
200,500,0,21,21,0.0,12.87
200,520,0,21,21,0.0,14.91
200,540,0,21,21,0.0,15.06
200,560,0,21,21,0.0,16.29
200,580,0,15,15,0.0,18.47
200,600,0,15,15,0.0,20.0
220,300,49,8,57,85.96,0.59
220,320,29,28,57,50.88,2.03
220,340,12,39,51,23.53,3.4
220,360,7,44,51,13.73,4.18
220,380,5,46,51,9.8,4.91
220,400,5,46,51,9.8,5.43
220,420,2,34,36,5.56,6.9
220,440,1,23,24,4.17,7.98
220,460,0,24,24,0.0,9.81
220,480,0,21,21,0.0,13.4
220,500,0,21,21,0.0,15.0
220,520,0,21,21,0.0,15.31
220,540,0,15,15,0.0,17.54
220,560,0,15,15,0.0,18.49
220,580,0,15,15,0.0,20.0
220,600,0,15,15,0.0,20.0
240,300,31,26,57,54.39,2.51
240,320,21,36,57,36.84,7.52
240,340,9,48,57,15.79,5.43
240,360,5,46,51,9.8,6.76
240,380,5,46,51,9.8,7.54
240,400,3,42,45,6.67,34.99
240,420,1,29,30,3.33,7.67
240,440,1,23,24,4.17,8.99
240,460,0,24,24,0.0,13.08
240,480,0,21,21,0.0,14.87
240,500,0,21,21,0.0,15.6
240,520,0,15,15,0.0,17.24
240,540,0,15,15,0.0,18.49
240,560,0,15,15,0.0,19.34
240,580,0,15,15,0.0,20.0
240,600,0,15,15,0.0,20.0
260,280,40,23,63,63.49,1.53
260,300,23,40,63,36.51,2.94
260,320,11,46,57,19.3,3.79
260,340,6,51,57,10.53,4.64
260,360,5,52,57,8.77,5.4
260,380,1,50,51,1.96,6.48
260,400,1,38,39,2.56,7.79
260,420,1,35,36,2.78,9.26
260,440,0,24,24,0.0,10.41
260,460,0,24,24,0.0,14.54
260,480,0,15,15,0.0,16.47
260,500,0,15,15,0.0,17.32
260,520,0,15,15,0.0,18.65
260,540,0,15,15,0.0,19.36
260,560,0,15,15,0.0,20.0
260,580,0,15,15,0.0,20.0
260,600,0,15,15,0.0,20.0
280,260,41,20,61,67.21,1.34
280,280,22,29,51,43.14,2.49
280,300,16,43,59,27.12,3.47
280,320,7,49,56,12.5,4.59
280,340,3,54,57,5.26,5.54
280,360,0,57,57,0.0,6.6
280,380,0,45,45,0.0,7.66
280,400,0,39,39,0.0,9.25
280,420,0,36,36,0.0,11.26
280,440,0,18,18,0.0,14.68
280,460,0,18,18,0.0,15.91
280,480,0,15,15,0.0,17.5
280,500,0,15,15,0.0,18.66
280,520,0,15,15,0.0,19.41
280,540,0,15,15,0.0,20.0
280,560,0,15,15,0.0,20.0
280,580,0,15,15,0.0,20.0
280,600,0,15,15,0.0,20.0
300,220,51,6,57,89.47,0.4
300,240,36,21,57,63.16,1.54
300,260,25,38,63,39.68,2.71
300,280,15,44,59,25.42,3.62
300,300,5,46,51,9.8,4.82
300,320,2,53,55,3.64,5.6
300,340,0,49,49,0.0,6.75
300,360,0,45,45,0.0,7.68
300,380,0,45,45,0.0,8.97
300,400,0,42,42,0.0,11.12
300,420,0,30,30,0.0,15.11
300,440,0,18,18,0.0,16.13
300,460,0,18,18,0.0,16.75
300,480,0,15,15,0.0,29.74
300,500,0,15,15,0.0,19.5
300,520,0,15,15,0.0,20.0
300,540,0,15,15,0.0,20.0
300,560,0,15,15,0.0,20.0
300,580,0,15,15,0.0,20.0
300,600,0,15,15,0.0,20.0
320,200,38,13,51,74.51,1.03
320,220,34,23,57,59.65,1.65
320,240,26,31,57,45.61,2.46
320,260,13,44,57,22.81,3.75
320,280,8,51,59,13.56,4.31
320,300,1,54,55,1.82,5.41
320,320,0,51,51,0.0,6.61
320,340,0,49,49,0.0,7.47
320,360,0,41,41,0.0,8.86
320,380,0,39,39,0.0,10.71
320,400,0,36,36,0.0,12.98
320,420,0,36,36,0.0,16.39
320,440,0,18,18,0.0,17.44
320,460,0,18,18,0.0,18.39
320,480,0,15,15,0.0,19.54
320,500,0,15,15,0.0,19.68
320,520,0,15,15,0.0,20.0
320,540,0,15,15,0.0,20.0
320,560,0,15,15,0.0,20.0
320,580,0,15,15,0.0,20.0
320,600,0,9,9,0.0,20.0
340,200,24,27,51,47.06,2.16
340,220,19,32,51,37.25,2.82
340,240,12,45,57,21.05,3.54
340,260,12,45,57,21.05,3.86
340,280,3,54,57,5.26,5.26
340,300,0,49,49,0.0,6.03
340,320,0,49,49,0.0,6.8
340,340,0,45,45,0.0,8.28
340,360,0,45,45,0.0,9.78
340,380,0,39,39,0.0,11.8
340,400,0,36,36,0.0,15.67
340,420,0,36,36,0.0,17.39
340,440,0,24,24,0.0,17.94
340,460,0,18,18,0.0,19.12
340,480,0,15,15,0.0,19.69
340,500,0,15,15,0.0,20.0
340,520,0,9,9,0.0,20.0
340,540,0,9,9,0.0,20.0
340,560,0,9,9,0.0,20.0
340,580,0,9,9,0.0,20.0
340,600,0,9,9,0.0,20.0
360,200,18,33,51,35.29,2.69
360,220,12,39,51,23.53,3.45
360,240,12,39,51,23.53,3.78
360,260,9,48,57,15.79,4.75
360,280,0,35,35,0.0,6.32
360,300,0,0,0,0,0
360,320,0,0,0,0,0
360,340,0,0,0,0,0
360,360,0,0,0,0,0
360,380,0,0,0,0,0
360,400,0,0,0,0,0
360,420,0,0,0,0,0
360,440,0,0,0,0,0
360,460,0,0,0,0,0
360,480,0,0,0,0,0
360,500,0,0,0,0,0
360,520,0,0,0,0,0
360,540,0,0,0,0,0
360,560,0,0,0,0,0
360,580,0,0,0,0,0
360,600,0,0,0,0,0
380,200,5,43,51,35.29,2.69
380,220,8,49,51,23.53,3.45
380,240,12,39,51,23.53,3.78
380,260,0,0,0,0,0
380,280,0,0,0,0,0
380,300,0,0,0,0,0
380,320,0,0,0,0,0
380,340,0,0,0,0,0
380,360,0,0,0,0,0
380,380,0,0,0,0,0
380,400,0,0,0,0,0
380,420,0,0,0,0,0
380,440,0,0,0,0,0
380,460,0,0,0,0,0
380,480,0,0,0,0,0
380,500,0,0,0,0,0
380,520,0,0,0,0,0
380,540,0,0,0,0,0
380,560,0,0,0,0,0
380,580,0,0,0,0,0
380,600,0,0,0,0,0
400,200,5,43,51,35.29,2.69
400,220,0,0,0,0,0
400,240,0,0,0,0,0
400,260,0,0,0,0,0
400,280,0,0,0,0,0
400,300,0,0,0,0,0
400,320,0,0,0,0,0
400,340,0,0,0,0,0
400,360,0,0,0,0,0
400,380,0,0,0,0,0
400,400,0,0,0,0,0
400,420,0,0,0,0,0
400,440,0,0,0,0,0
400,460,0,0,0,0,0
400,480,0,0,0,0,0
400,500,0,0,0,0,0
400,520,0,0,0,0,0
400,540,0,0,0,0,0
400,560,0,0,0,0,0
400,580,0,0,0,0,0
400,600,0,0,0,0,0
