136,-2.03,223.51,124,125
137,-2.03,223.51,124,125
138,-2.03,223.51,124,125
139,-2.03,223.51,124,125
140,-2.03,223.51,124,125
141,10.94,246.05,124,125
142,10.94,246.05,124,125
143,10.94,246.05,124,125
144,10.94,246.05,124,125
145,10.94,246.05,124,125
146,10.42,275.4,124,125
147,10.42,275.4,124,125
148,10.42,275.4,124,125
149,10.42,275.4,124,125
150,10.42,275.4,124,125
151,61.69,207.04,124,125
152,61.69,207.04,124,125
153,61.69,207.04,124,125
154,61.69,207.04,124,125
155,61.69,207.04,124,125
156,56.2,235.16,124,125
157,56.2,235.16,124,125
158,56.2,235.16,124,125
159,56.2,235.16,124,125
160,56.2,235.16,124,125
161,44.85,265.91,124,125
162,44.85,265.91,124,125
163,44.85,265.91,124,125
164,44.85,265.91,124,125
165,44.85,265.91,124,125
166,104.55,244.7,124,125
167,104.55,244.7,124,125
168,104.55,244.7,124,125
169,104.55,244.7,124,125
170,104.55,244.7,124,125
171,83.39,263.8,124,125
172,83.39,263.8,124,125
173,83.39,263.8,124,125
174,83.39,263.8,124,125
175,83.39,263.8,124,125
176,62.59,293.08,124,125
177,62.59,293.08,124,125
178,62.59,293.08,124,125
179,62.59,293.08,124,125
180,62.59,293.08,124,125
181,-0.48,221.88,2.4,222.73,5.26,221.83,5.67,218.86,8.66,219.07,11.44,217.92,12.51,215.12,124,125
182,-0.48,221.88,1.18,219.38,2.68,216.78,5.16,215.1,6.7,212.52,9.45,211.33,11.88,209.57,14.19,207.65,16.51,205.76,19.33,204.72,21.74,206.5,24.12,204.68,26.37,202.69,124,125
183,-0.48,221.88,124,125
184,-0.48,221.88,124,125
185,12.65,244.84,124,125
186,12.65,244.84,124,125
187,12.65,244.84,124,125
188,12.65,244.84,124,125
189,12.65,244.84,124,125
190,11.96,274.29,124,125
191,11.96,274.29,124,125
192,11.96,274.29,124,125
193,11.96,274.29,124,125
194,61.69,207.04,124,125
195,61.69,207.04,124,125
196,61.69,207.04,124,125
197,61.69,207.04,124,125
198,56.2,235.16,124,125
199,56.2,235.16,124,125
200,56.2,235.16,124,125
201,56.2,235.16,124,125
202,56.2,235.16,124,125
203,44.85,265.91,124,125
204,44.85,265.91,124,125
205,44.85,265.91,124,125
206,44.85,265.91,124,125
207,104.18,242.68,124,125
208,104.18,242.68,124,125
209,104.18,242.68,124,125
210,104.18,242.68,124,125
211,83.0,261.98,124,125
212,83.0,261.98,124,125
213,83.0,261.98,124,125
214,83.0,261.98,124,125
215,83.0,261.98,124,125
216,62.43,291.13,124,125
217,62.43,291.13,124,125
218,62.43,291.13,124,125
219,62.43,291.13,124,125
220,1.12,220.3,4.04,219.6,6.85,220.66,8.37,223.25,10.54,225.32,11.81,228.04,13.46,230.54,16.45,230.71,17.96,233.31,19.86,235.63,22.62,234.47,25.62,234.68,27.76,236.78,27.32,239.75,29.47,241.84,32.3,240.85,35.29,241.1,37.66,242.93,37.88,245.93,40.28,247.72,43.17,248.52,46.01,247.55,49.0,247.81,50.69,245.34,51.39,242.42,53.39,240.19,124,125
221,1.12,220.3,3.74,221.76,6.28,220.16,8.86,218.63,11.25,216.82,11.27,213.82,13.24,211.56,16.06,210.54,19.05,210.25,19.37,207.27,21.79,205.49,24.77,205.2,26.27,202.6,28.98,201.31,31.98,201.22,34.98,201.38,35.64,198.45,38.41,197.3,40.01,194.76,41.7,192.28,44.26,190.71,44.13,187.71,44.72,184.77,47.71,185.02,50.2,183.35,124,125
222,1.12,220.3,124,125
223,1.12,220.3,124,125
224,14.38,243.69,124,125
225,14.38,243.69,124,125
226,14.38,243.69,124,125
227,14.38,243.69,124,125
228,14.38,243.69,124,125
229,13.49,273.25,124,125
230,13.49,273.25,124,125
231,13.49,273.25,124,125
232,13.49,273.25,124,125
233,61.69,207.04,124,125
234,61.69,207.04,124,125
235,61.69,207.04,124,125
236,61.69,207.04,124,125
237,56.2,235.16,124,125
238,56.2,235.16,124,125
239,56.2,235.16,124,125
240,56.2,235.16,124,125
241,56.2,235.16,124,125
242,44.85,265.91,124,125
243,44.85,265.91,124,125
244,44.85,265.91,124,125
245,44.85,265.91,124,125
246,103.74,240.7,124,125
247,103.74,240.7,124,125
248,103.74,240.7,124,125
249,103.74,240.7,124,125
250,82.55,260.22,124,125
251,82.55,260.22,124,125
252,82.55,260.22,124,125
253,82.55,260.22,124,125
254,82.55,260.22,124,125
255,62.21,289.27,124,125
256,62.21,289.27,124,125
257,62.21,289.27,124,125
258,62.21,289.27,124,125
259,2.78,218.76,5.63,219.68,7.47,217.31,10.47,217.13,11.33,214.26,12.38,211.45,14.74,209.6,17.54,208.51,20.3,207.34,22.84,205.75,25.39,204.16,28.07,202.82,31.07,202.83,33.74,201.48,36.64,200.69,124,125
260,2.78,218.76,124,125
261,2.78,218.76,124,125
262,16.12,242.59,124,125
263,16.12,242.59,124,125
264,16.12,242.59,124,125
265,16.12,242.59,124,125
266,16.12,242.59,124,125
267,15.01,272.27,124,125
268,15.01,272.27,124,125
269,15.01,272.27,124,125
270,61.69,207.04,124,125
271,61.69,207.04,124,125
272,61.69,207.04,124,125
273,56.2,235.16,124,125
274,56.2,235.16,124,125
275,56.2,235.16,124,125
276,56.2,235.16,124,125
277,56.2,235.16,124,125
278,44.85,265.91,124,125
279,44.85,265.91,124,125
280,44.85,265.91,124,125
281,103.2,238.75,124,125
282,103.2,238.75,124,125
283,103.2,238.75,124,125
284,82.04,258.5,124,125
285,82.04,258.5,124,125
286,82.04,258.5,124,125
287,82.04,258.5,124,125
288,82.04,258.5,124,125
289,61.93,287.5,124,125
290,61.93,287.5,124,125
291,61.93,287.5,124,125
292,4.5,217.27,124,125
293,17.89,241.55,124,125
294,17.89,241.55,124,125
295,17.89,241.55,124,125
296,17.89,241.55,124,125
297,17.89,241.55,124,125
298,16.53,271.35,124,125
299,61.69,207.04,124,125
300,56.2,235.16,124,125
301,56.2,235.16,124,125
302,56.2,235.16,124,125
303,56.2,235.16,124,125
304,56.2,235.16,124,125
305,44.85,265.91,124,125
306,102.58,236.84,124,125
307,81.47,256.84,124,125
308,81.47,256.84,124,125
309,81.47,256.84,124,125
310,81.47,256.84,124,125
311,81.47,256.84,124,125
312,61.6,285.81,124,125
313,6.28,215.83,124,125
314,19.68,240.57,124,125
315,19.68,240.57,124,125
316,19.68,240.57,124,125
317,19.68,240.57,124,125
318,19.68,240.57,124,125
319,18.04,270.49,124,125
320,61.69,207.04,124,125
321,56.2,235.16,124,125
322,56.2,235.16,124,125
323,56.2,235.16,124,125
324,56.2,235.16,124,125
325,56.2,235.16,124,125
326,44.85,265.91,124,125
327,101.87,234.95,124,125
328,80.84,255.24,124,125
329,80.84,255.24,124,125
330,80.84,255.24,124,125
331,80.84,255.24,124,125
332,80.84,255.24,124,125
333,61.21,284.19,124,125
334,8.15,214.45,10.25,212.31,12.9,210.9,15.89,211.01,17.83,208.71,17.59,205.72,17.73,202.73,18.64,199.87,19.87,197.13,22.61,195.91,25.51,195.12,27.99,193.43,30.82,192.43,33.81,192.23,36.45,190.81,39.4,190.23,41.62,188.21,44.41,187.12,47.41,187.22,49.06,184.72,52.03,184.26,54.0,182.0,54.14,179.0,55.83,176.53,56.71,173.66,57.22,170.7,58.13,167.85,60.16,165.64,59.99,162.64,60.64,159.71,63.59,159.19,65.26,156.69,67.18,154.39,66.43,151.48,68.33,149.16,124,125
335,21.49,239.65,124,125
336,21.49,239.65,124,125
337,21.49,239.65,124,125
338,21.49,239.65,124,125
339,21.49,239.65,124,125
340,19.55,269.7,124,125
341,61.69,207.04,124,125
342,56.2,235.16,124,125
343,56.2,235.16,124,125
344,56.2,235.16,124,125
345,56.2,235.16,124,125
346,56.2,235.16,124,125
347,44.85,265.91,124,125
348,101.05,233.1,124,125
349,80.14,253.68,124,125
350,80.14,253.68,124,125
351,80.14,253.68,124,125
352,80.14,253.68,124,125
353,80.14,253.68,124,125
354,60.77,282.65,124,125
355,10.09,213.13,11.32,210.39,12.92,207.85,15.91,207.98,18.41,209.64,21.01,211.14,23.1,213.3,25.08,215.55,26.97,217.88,29.24,219.84,32.17,220.48,33.87,222.95,35.98,225.09,38.84,224.19,41.64,225.28,43.89,227.26,44.75,230.13,47.74,230.4,50.46,229.14,53.22,230.33,56.1,231.15,59.07,230.7,60.8,228.25,63.2,226.45,65.13,224.15,67.5,222.32,69.62,220.2,71.01,217.54,73.06,215.35,124,125
356,23.33,238.8,124,125
357,23.33,238.8,124,125
358,23.33,238.8,23.75,235.83,25.41,233.33,28.23,232.31,27.99,229.32,27.62,226.34,29.68,224.16,32.68,224.0,34.48,221.6,35.61,218.82,37.92,216.9,36.94,214.06,39.71,212.91,42.71,212.88,45.71,212.79,48.4,214.11,51.21,213.06,54.21,212.88,56.63,211.11,57.38,208.21,59.38,205.97,62.33,205.43,124,125
359,23.33,238.8,25.59,236.83,28.59,237.05,29.52,234.2,29.99,231.24,30.47,228.28,32.25,225.87,34.68,224.11,36.33,221.6,38.22,219.27,41.21,219.05,43.88,217.67,124,125
360,23.33,238.8,124,125
361,21.05,268.96,124,125
362,61.69,207.04,124,125
363,56.2,235.16,124,125
364,56.2,235.16,124,125
365,56.2,235.16,124,125
366,56.2,235.16,124,125
367,56.2,235.16,124,125
368,44.85,265.91,124,125
369,100.13,231.28,124,125
370,79.37,252.17,124,125
371,79.37,252.17,124,125
372,79.37,252.17,124,125
373,79.37,252.17,124,125
374,79.37,252.17,124,125
375,60.28,281.18,124,125
376,12.14,211.88,13.62,209.27,16.39,208.12,18.98,206.6,18.74,203.61,19.97,200.88,20.98,198.05,23.97,198.31,25.67,195.84,28.24,197.39,30.36,195.26,31.67,192.56,34.45,193.68,35.86,191.03,38.8,191.62,41.55,190.42,44.17,188.97,46.6,187.2,49.49,186.41,52.48,186.11,55.17,184.79,56.67,187.39,59.67,187.26,124,125
377,25.18,238.01,124,125
378,25.18,238.01,28.1,238.69,29.37,235.97,30.16,233.07,29.66,230.12,32.19,228.51,35.0,227.45,37.55,225.88,39.0,223.25,40.95,220.98,43.95,221.02,46.7,222.24,49.42,220.97,50.33,218.11,50.81,215.15,53.37,213.58,55.65,211.63,57.07,208.99,124,125
379,25.18,238.01,27.88,239.31,30.68,240.4,32.86,242.47,35.68,243.47,38.25,245.02,40.99,243.8,43.9,243.08,46.89,242.82,49.37,241.12,52.07,242.42,54.82,241.22,57.58,242.39,60.15,240.84,62.95,241.93,65.34,243.74,68.15,244.8,71.08,244.18,124,125
380,25.18,238.01,25.9,235.1,28.49,233.57,29.71,230.83,32.71,230.94,34.62,228.62,34.23,225.65,36.42,223.6,38.21,221.19,38.99,218.29,39.58,215.35,42.52,214.76,43.78,212.03,46.38,210.54,45.25,207.76,47.27,205.55,50.26,205.27,53.24,205.65,55.44,203.61,58.27,202.6,61.25,202.93,64.12,202.08,66.71,200.55,67.31,197.62,67.5,194.62,68.12,191.69,124,125
381,25.18,238.01,124,125
382,22.54,268.29,124,125
383,61.69,207.04,124,125
384,56.2,235.16,124,125
385,56.2,235.16,124,125
386,56.2,235.16,124,125
387,56.2,235.16,124,125
388,56.2,235.16,124,125
389,44.85,265.91,124,125
390,99.1,229.49,124,125
391,78.55,250.72,124,125
392,78.55,250.72,124,125
393,78.55,250.72,124,125
394,78.55,250.72,124,125
395,78.55,250.72,124,125
396,59.74,279.78,124,125
397,14.28,210.7,17.28,210.6,18.71,207.96,20.82,205.82,23.58,204.65,24.05,201.69,25.6,199.12,26.62,196.3,28.78,194.21,31.26,192.53,34.07,193.59,36.82,192.39,38.71,190.06,41.67,190.59,44.63,190.1,46.86,188.1,49.72,187.19,52.71,186.98,55.56,186.03,58.44,186.86,61.43,186.6,62.12,183.68,64.57,181.96,65.2,179.03,67.89,177.7,124,125
398,27.05,237.28,124,125
399,27.05,237.28,28.7,234.78,31.29,236.29,34.2,237.02,36.79,235.5,38.9,233.37,40.96,231.18,41.94,228.35,42.85,225.49,43.1,222.5,46.09,222.78,46.72,219.84,48.98,217.87,48.95,214.87,51.91,214.35,54.55,212.93,56.73,210.86,59.72,210.68,124,125
400,27.05,237.28,27.42,234.31,27.57,231.31,28.08,228.35,29.47,225.7,30.97,223.1,30.9,220.1,33.89,219.85,35.82,217.55,38.82,217.43,41.8,217.71,44.8,217.81,47.78,217.42,50.77,217.24,52.55,214.82,53.66,212.03,56.51,211.12,59.34,210.12,60.77,207.48,62.68,205.17,65.32,203.74,67.5,201.68,69.8,203.62,72.34,202.02,124,125
401,27.05,237.28,30.02,236.84,29.98,233.84,32.93,233.32,34.28,230.65,36.01,228.19,38.94,228.82,41.86,229.51,43.74,227.18,44.14,224.21,45.98,221.84,48.95,221.41,48.74,218.42,49.39,215.49,50.86,212.87,51.63,209.97,53.5,207.63,54.9,204.98,57.02,202.85,59.82,201.78,61.08,199.05,64.0,198.39,67.0,198.52,69.94,197.93,72.46,199.56,74.98,197.92,77.68,196.62,78.05,193.64,124,125
402,27.05,237.28,124,125
403,24.02,267.68,26.88,268.59,28.64,266.16,29.84,263.41,32.83,263.62,33.97,260.84,124,125
404,61.69,207.04,64.12,205.28,66.82,203.97,67.73,201.11,69.46,198.66,72.28,199.71,74.54,197.73,124,125
405,56.2,235.16,124,125
406,56.2,235.16,124,125
407,56.2,235.16,124,125
408,56.2,235.16,124,125
409,56.2,235.16,124,125
410,44.85,265.91,124,125
411,97.95,227.74,124,125
412,77.65,249.32,77.62,246.32,78.35,243.41,79.38,240.59,82.04,239.2,84.08,237.0,83.62,234.04,83.09,231.08,84.12,228.27,85.36,225.54,86.93,222.98,87.26,220.0,88.84,217.45,90.78,215.16,91.51,212.25,89.6,209.93,88.5,207.14,88.64,204.14,89.13,201.18,86.27,200.27,86.69,197.3,124,125
413,77.65,249.32,124,125
414,77.65,249.32,124,125
415,77.65,249.32,124,125
416,77.65,249.32,78.05,246.35,78.83,243.45,77.0,241.08,78.48,238.47,79.13,235.54,80.19,232.73,80.01,229.73,79.78,226.74,79.1,223.82,81.9,222.75,81.49,219.78,80.92,216.83,81.48,213.89,81.06,210.92,80.65,207.95,83.51,207.05,84.12,204.11,86.19,201.94,87.3,199.16,90.18,198.34,91.65,195.72,93.71,193.54,96.43,192.27,97.68,189.54,99.39,187.08,98.87,184.13,100.13,181.4,97.68,179.67,95.68,177.43,94.38,174.73,96.79,172.93,96.76,169.93,99.27,168.3,99.16,165.3,101.5,163.42,100.08,160.77,101.17,157.98,102.21,155.16,101.24,152.32,124,125
417,59.15,278.44,124,125
418,-4.94,229.98,124,125
419,-4.94,229.98,124,125
420,-4.94,229.98,124,125
421,-4.94,229.98,124,125
422,-4.94,229.98,124,125
423,5.94,250.01,124,125
424,5.94,250.01,124,125
425,5.94,250.01,124,125
426,5.94,250.01,124,125
427,5.94,250.01,124,125
428,6.16,276.51,124,125
429,6.16,276.51,124,125
430,6.16,276.51,124,125
431,6.16,276.51,124,125
432,6.16,276.51,124,125
433,61.7,209.24,124,125
434,61.7,209.24,124,125
435,61.7,209.24,124,125
436,61.7,209.24,124,125
437,61.7,209.24,124,125
438,56.2,235.16,124,125
439,56.2,235.16,124,125
440,56.2,235.16,124,125
441,56.2,235.16,124,125
442,56.2,235.16,124,125
443,45.88,263.32,124,125
444,45.88,263.32,124,125
445,45.88,263.32,124,125
446,45.88,263.32,124,125
447,45.88,263.32,124,125
448,103.53,252.05,124,125
449,103.53,252.05,124,125
450,103.53,252.05,124,125
451,103.53,252.05,124,125
452,103.53,252.05,124,125
453,84.18,269.6,124,125
454,84.18,269.6,124,125
455,84.18,269.6,124,125
456,84.18,269.6,124,125
457,84.18,269.6,124,125
458,64.49,296.63,124,125
459,64.49,296.63,124,125
460,64.49,296.63,124,125
461,64.49,296.63,124,125
462,64.49,296.63,124,125
463,-3.45,228.28,124,125
464,-3.45,228.28,124,125
465,-3.45,228.28,124,125
466,-3.45,228.28,124,125
467,-3.45,228.28,124,125
468,7.59,248.64,124,125
469,7.59,248.64,124,125
470,7.59,248.64,124,125
471,7.59,248.64,124,125
472,7.59,248.64,124,125
473,7.72,275.22,124,125
474,7.72,275.22,124,125
475,7.72,275.22,124,125
476,7.72,275.22,124,125
477,7.72,275.22,124,125
478,61.7,209.24,124,125
479,61.7,209.24,124,125
480,61.7,209.24,124,125
481,61.7,209.24,124,125
482,61.7,209.24,124,125
483,56.2,235.16,124,125
484,56.2,235.16,124,125
485,56.2,235.16,124,125
486,56.2,235.16,124,125
487,56.2,235.16,124,125
488,45.88,263.32,124,125
489,45.88,263.32,124,125
490,45.88,263.32,124,125
491,45.88,263.32,124,125
492,45.88,263.32,124,125
493,103.37,249.94,124,125
494,103.37,249.94,124,125
495,103.37,249.94,124,125
496,103.37,249.94,124,125
497,103.37,249.94,124,125
498,83.97,267.61,124,125
499,83.97,267.61,124,125
500,83.97,267.61,124,125
501,83.97,267.61,124,125
502,83.97,267.61,124,125
503,64.49,294.42,124,125
504,64.49,294.42,124,125
505,64.49,294.42,124,125
506,64.49,294.42,124,125
507,64.49,294.42,124,125
508,-1.93,226.62,124,125
509,-1.93,226.62,124,125
510,-1.93,226.62,124,125
511,-1.93,226.62,124,125
512,-1.93,226.62,124,125
513,9.26,247.32,124,125
514,9.26,247.32,124,125
515,9.26,247.32,124,125
516,9.26,247.32,124,125
517,9.26,247.32,124,125
518,9.28,273.99,124,125
519,9.28,273.99,124,125
520,9.28,273.99,124,125
521,9.28,273.99,124,125
522,9.28,273.99,124,125
523,61.7,209.24,124,125
524,61.7,209.24,124,125
525,61.7,209.24,124,125
526,61.7,209.24,124,125
527,61.7,209.24,124,125
528,56.2,235.16,124,125
529,56.2,235.16,124,125
530,56.2,235.16,124,125
531,56.2,235.16,124,125
532,56.2,235.16,124,125
533,45.88,263.32,124,125
534,45.88,263.32,124,125
535,45.88,263.32,124,125
536,45.88,263.32,124,125
537,45.88,263.32,124,125
538,103.14,247.87,124,125
539,103.14,247.87,124,125
540,103.14,247.87,124,125
541,103.14,247.87,124,125
542,103.14,247.87,124,125
543,83.71,265.68,124,125
544,83.71,265.68,124,125
545,83.71,265.68,124,125
546,83.71,265.68,124,125
547,83.71,265.68,124,125
548,64.42,292.32,124,125
549,64.42,292.32,124,125
550,64.42,292.32,124,125
551,64.42,292.32,124,125
552,64.42,292.32,124,125
553,-0.37,225.0,124,125
554,-0.37,225.0,124,125
555,-0.37,225.0,124,125
556,-0.37,225.0,124,125
557,-0.37,225.0,124,125
558,10.94,246.05,124,125
559,10.94,246.05,124,125
560,10.94,246.05,124,125
561,10.94,246.05,124,125
562,10.94,246.05,124,125
563,10.83,272.82,124,125
564,10.83,272.82,124,125
565,10.83,272.82,124,125
566,10.83,272.82,124,125
567,10.83,272.82,124,125
568,61.7,209.24,124,125
569,61.7,209.24,124,125
570,61.7,209.24,124,125
571,61.7,209.24,124,125
572,61.7,209.24,124,125
573,56.2,235.16,124,125
574,56.2,235.16,124,125
575,56.2,235.16,124,125
576,56.2,235.16,124,125
577,56.2,235.16,124,125
578,45.88,263.32,124,125
579,45.88,263.32,124,125
580,45.88,263.32,124,125
581,45.88,263.32,124,125
582,45.88,263.32,124,125
583,102.83,245.84,124,125
584,102.83,245.84,124,125
585,102.83,245.84,124,125
586,102.83,245.84,124,125
587,102.83,245.84,124,125
588,83.39,263.8,124,125
589,83.39,263.8,124,125
590,83.39,263.8,124,125
591,83.39,263.8,124,125
592,83.39,263.8,124,125
593,64.3,290.32,124,125
594,64.3,290.32,124,125
595,64.3,290.32,124,125
596,64.3,290.32,124,125
597,64.3,290.32,124,125
598,1.24,223.42,4.18,222.83,7.12,223.43,9.07,225.71,11.25,227.77,14.24,227.84,17.06,228.89,20.01,229.4,21.68,231.89,24.58,231.15,27.32,232.38,30.18,231.47,32.67,233.14,32.55,236.13,35.51,236.57,38.18,235.21,40.61,233.44,43.41,232.36,46.18,231.2,48.8,229.75,51.77,229.35,124,125
599,1.24,223.42,4.15,222.71,5.55,225.36,7.9,227.23,10.88,227.59,13.42,226.0,15.18,223.56,124,125
600,1.24,223.42,3.41,221.35,6.27,222.28,7.48,219.54,9.07,217.0,11.06,214.75,13.08,212.53,14.54,209.91,17.54,209.74,19.62,207.58,22.28,206.19,24.88,204.7,27.85,204.24,30.79,203.64,33.63,202.69,33.74,199.69,34.73,196.86,34.46,193.88,124,125
601,1.24,223.42,124,125
602,1.24,223.42,124,125
603,12.65,244.84,124,125
604,12.65,244.84,124,125
605,12.65,244.84,124,125
606,12.65,244.84,124,125
607,12.65,244.84,124,125
608,12.38,271.72,124,125
609,12.38,271.72,124,125
610,12.38,271.72,124,125
611,12.38,271.72,124,125
612,12.38,271.72,124,125
613,61.7,209.24,124,125
614,61.7,209.24,124,125
615,61.7,209.24,124,125
616,61.7,209.24,124,125
617,61.7,209.24,124,125
618,56.2,235.16,124,125
619,56.2,235.16,124,125
620,56.2,235.16,124,125
621,56.2,235.16,124,125
622,56.2,235.16,124,125
623,45.88,263.32,124,125
624,45.88,263.32,124,125
625,45.88,263.32,124,125
626,45.88,263.32,124,125
627,45.88,263.32,124,125
628,102.45,243.85,124,125
629,102.45,243.85,124,125
630,102.45,243.85,124,125
631,102.45,243.85,124,125
632,102.45,243.85,124,125
633,83.0,261.98,124,125
634,83.0,261.98,124,125
635,83.0,261.98,124,125
636,83.0,261.98,124,125
637,83.0,261.98,124,125
638,64.11,288.4,124,125
639,64.11,288.4,124,125
640,64.11,288.4,124,125
641,64.11,288.4,124,125
642,64.11,288.4,124,125
643,2.89,221.88,5.89,221.86,7.93,219.66,8.98,216.85,11.3,214.94,13.25,212.66,15.36,210.53,17.9,212.12,20.31,210.33,23.21,209.57,24.33,206.78,27.27,207.34,28.32,204.53,31.31,204.29,33.66,202.43,35.47,200.04,37.98,198.4,124,125
644,2.89,221.88,5.18,223.83,7.78,225.31,10.78,225.4,13.11,227.3,16.1,227.1,18.26,229.18,20.98,227.92,23.97,228.18,23.8,225.19,25.92,223.07,28.56,221.65,124,125
645,2.89,221.88,124,125
646,2.89,221.88,124,125
647,14.38,243.69,124,125
648,14.38,243.69,124,125
649,14.38,243.69,124,125
650,14.38,243.69,124,125
651,14.38,243.69,124,125
652,13.92,270.68,124,125
653,13.92,270.68,124,125
654,13.92,270.68,124,125
655,13.92,270.68,124,125
656,61.7,209.24,124,125
657,61.7,209.24,124,125
658,61.7,209.24,124,125
659,61.7,209.24,124,125
660,56.2,235.16,124,125
661,56.2,235.16,124,125
662,56.2,235.16,124,125
663,56.2,235.16,124,125
664,56.2,235.16,124,125
665,45.88,263.32,124,125
666,45.88,263.32,124,125
667,45.88,263.32,124,125
668,45.88,263.32,124,125
669,101.99,241.89,124,125
670,101.99,241.89,124,125
671,101.99,241.89,124,125
672,101.99,241.89,124,125
673,82.55,260.22,124,125
674,82.55,260.22,124,125
675,82.55,260.22,124,125
676,82.55,260.22,124,125
677,82.55,260.22,124,125
678,63.86,286.57,124,125
679,63.86,286.57,124,125
680,63.86,286.57,124,125
681,63.86,286.57,124,125
682,4.6,220.39,7.2,218.91,10.16,218.4,12.12,216.13,14.64,214.5,17.02,212.67,19.98,212.21,22.13,210.11,24.78,211.52,27.78,211.56,30.61,210.56,32.88,208.6,34.95,206.43,37.72,205.29,40.38,206.7,41.76,204.04,44.6,203.07,45.13,200.12,124,125
683,4.6,220.39,6.58,222.65,9.53,222.12,12.03,223.77,14.87,222.79,17.69,221.78,20.18,223.46,22.81,222.02,25.3,220.35,28.15,221.31,31.0,222.24,33.84,223.19,35.01,220.42,36.55,217.85,36.43,214.85,37.55,212.07,124,125
684,4.6,220.39,124,125
685,4.6,220.39,124,125
686,16.12,242.59,124,125
687,16.12,242.59,124,125
688,16.12,242.59,124,125
689,16.12,242.59,124,125
690,16.12,242.59,124,125
691,15.46,269.7,124,125
692,15.46,269.7,124,125
693,15.46,269.7,124,125
694,15.46,269.7,124,125
695,61.7,209.24,124,125
696,61.7,209.24,124,125
697,61.7,209.24,124,125
698,61.7,209.24,124,125
699,56.2,235.16,124,125
700,56.2,235.16,124,125
